timestamp,latitude,longitude,speed,fuel_level,engine_temp,accelerometer_x,accelerometer_y,accelerometer_z,head_direction,eye_closed_duration,driver_state,vehicle_health,vehicle_type,head_tilt,engine_overheat,harsh_braking,fatigue_score,speeding_flag
2025-05-04T17:33:32.991860,32.158889778413915,-110.84069254180476,89,47.48,75,-0.53,-1.98,1.66,-10.626101503656942,0.69,awake,normal,SUV,3.4980002456790755,False,False,0.17,False
2025-05-04T17:33:27.991860,32.177019545720384,-110.90369552969749,81,97.77,63,-0.6,2.64,-0.64,-22.70571588919241,2.61,drowsy,normal,sedan,-10.040545968420103,False,False,0.62,False
2025-05-04T17:33:22.991860,32.27022733430337,-110.97653836220752,64,20.74,123,0.73,-1.64,0.24,-27.047095143839176,1.23,distracted,needs_maintenance,truck,-0.9546424708907303,True,False,0.26,False
2025-05-04T17:33:17.991860,32.16338440103126,-110.97496284155949,104,27.85,62,-2.19,-1.19,-1.0,-23.762039145082348,0.89,distracted,normal,SUV,-17.762463334664517,False,False,0.36,True
2025-05-04T17:33:12.991860,32.13389854933722,-110.8628869425542,88,11.43,83,2.86,0.08,2.52,4.0068997651722515,3.0,drowsy,needs_maintenance,SUV,-0.8059974929676088,False,False,0.61,False
2025-05-04T17:33:07.991860,32.211360252491666,-110.91393882102011,63,32.93,79,-0.19,-0.29,-1.63,7.630875348449008,1.6,awake,normal,SUV,-8.330560570007586,False,True,0.4,False
2025-05-04T17:33:02.991860,32.287230954832154,-110.95989505465994,33,45.05,99,2.37,1.59,-1.2,-23.717860530482,2.33,distracted,normal,SUV,9.153902755601617,False,True,0.56,False
2025-05-04T17:32:57.991860,32.239205959334996,-110.9016810906517,92,17.47,90,0.0,-0.31,2.68,13.425574711141731,1.81,awake,needs_maintenance,SUV,-5.495402745955349,False,False,0.42,False
2025-05-04T17:32:52.991860,32.21401223401787,-110.98715821258497,73,15.47,103,-1.94,-2.46,0.87,-7.245915775251593,1.22,awake,needs_maintenance,truck,-1.1676591579524662,True,False,0.26,False
2025-05-04T17:32:47.991860,32.119435298754155,-110.88360571961712,121,69.16,70,-2.76,1.01,2.5,2.2018951797832407,2.82,drowsy,normal,sedan,-6.355578414044034,False,False,0.63,True
2025-05-04T17:32:42.991860,32.22300144533983,-110.94620131911297,103,38.16,122,-2.46,-1.67,2.72,24.183309423831364,1.78,distracted,needs_maintenance,truck,17.388513518533312,True,False,0.53,True
2025-05-04T17:32:37.991860,32.29801077002085,-110.84048817987257,34,62.93,126,0.19,1.86,-1.69,13.45258973798298,2.18,awake,needs_maintenance,truck,-3.2124276611791167,True,True,0.47,False
2025-05-04T17:32:32.991860,32.1280168030473,-110.93792760821529,5,35.76,111,1.06,-0.85,-1.71,-4.027959718587485,2.09,drowsy,needs_maintenance,truck,18.325570434792017,True,True,0.6,False
2025-05-04T17:32:27.991860,32.203665930472745,-110.90895597018364,52,58.75,91,2.3,1.27,0.91,-13.367883381229312,2.44,awake,normal,SUV,8.141517621182665,False,False,0.57,False
2025-05-04T17:32:22.991860,32.27547461438559,-110.99767589201838,73,77.37,98,2.63,-2.87,0.1,-32.27723101993958,0.15,distracted,normal,SUV,4.820667273353862,False,False,0.08,False
2025-05-04T17:32:17.991860,32.24815372355084,-110.98551062244108,63,38.39,94,-2.9,-2.24,0.83,-10.787299788636302,0.6,awake,normal,SUV,3.687331473175197,False,False,0.16,False
2025-05-04T17:32:12.991860,32.23940314819905,-110.92150128871866,131,53.02,67,0.11,2.93,-2.6,-3.1669535824154167,2.46,awake,normal,SUV,3.937972982162515,False,False,0.53,True
2025-05-04T17:32:07.991860,32.24049681679742,-110.90401223305658,112,26.95,128,-0.49,-0.72,-1.6,-14.807692907267759,1.83,distracted,needs_maintenance,truck,-19.2767257934561,True,False,0.56,True
2025-05-04T17:32:02.991860,32.171898230243954,-110.87999589037614,102,49.02,69,-2.54,-1.01,1.94,-1.9688545063845708,0.19,awake,normal,SUV,-2.788833941507565,False,False,0.07,True
2025-05-04T17:31:57.991860,32.1587183688529,-110.94166748425813,108,77.27,68,-1.04,2.83,2.6,1.152778244381523,1.85,awake,normal,sedan,8.451579711843216,False,False,0.46,True
2025-05-04T17:31:52.991860,32.2618722310957,-110.86100362277469,93,70.77,105,-2.74,-0.25,-1.66,-3.3728397271211783,1.74,awake,normal,truck,-0.48897183474105543,True,False,0.35,False
2025-05-04T17:31:47.991860,32.262022678935836,-110.82797552056216,9,97.72,94,-0.9,-2.32,-1.23,-9.750038712351897,1.65,awake,normal,SUV,-14.05189846803575,False,True,0.47,False
2025-05-04T17:31:42.991860,32.273414463716016,-110.84402980222133,25,94.55,124,0.28,0.95,-0.45,2.529820079500915,2.38,awake,needs_maintenance,truck,-0.5240445057746945,True,False,0.48,False
2025-05-04T17:31:37.991860,32.28264811051129,-110.99207623493032,113,23.46,104,-1.68,-2.26,0.39,6.629109743541136,0.12,distracted,normal,truck,17.041055162554912,True,False,0.2,True
2025-05-04T17:31:32.991860,32.20226847977219,-110.90389861054844,43,21.74,128,-0.04,1.14,-2.68,-16.35598616164269,2.74,drowsy,needs_maintenance,truck,12.468917155347194,True,True,0.68,False
2025-05-04T17:31:27.991860,32.20030325893744,-110.97901396431637,15,48.62,113,1.41,-2.71,-1.19,21.16398569619405,0.58,distracted,needs_maintenance,truck,-0.6200400936603174,True,True,0.12,False
2025-05-04T17:31:22.991860,32.259659035793355,-110.95159099682749,33,27.53,74,0.78,-1.46,2.45,-1.478821984263926,1.35,awake,normal,SUV,9.514492770580866,False,False,0.37,False
2025-05-04T17:31:17.991860,32.22999278615555,-110.80266748134657,47,11.48,74,-2.74,-0.2,1.5,0.28274434417271493,1.69,awake,needs_maintenance,SUV,-3.6650702036805183,False,False,0.38,False
2025-05-04T17:31:12.991860,32.24039337545154,-110.9715008914197,91,38.73,82,-0.09,0.37,0.67,10.623216348848358,1.15,distracted,normal,SUV,-17.03871586826719,False,False,0.4,False
2025-05-04T17:31:07.991860,32.259158533887216,-110.90022236930973,22,55.59,101,-0.96,1.91,-0.33,3.498241968952525,2.16,awake,normal,truck,-9.244659881295544,True,True,0.53,False
2025-05-04T17:31:02.991860,32.27800106836351,-110.87636885313637,54,91.61,117,1.85,2.81,-1.84,14.297049508698677,1.87,distracted,needs_maintenance,truck,15.628887685081978,True,False,0.53,False
2025-05-04T17:30:57.991860,32.16759903137031,-110.85950700589117,71,97.34,110,-0.36,0.76,-0.4,4.306862478027363,2.15,awake,normal,truck,-2.739930818293042,True,False,0.46,False
2025-05-04T17:30:52.991860,32.17511659052799,-110.88807026330261,130,63.82,111,-2.88,-1.06,-0.13,-9.186560619606569,2.06,awake,needs_maintenance,truck,-2.4338397937501806,True,False,0.44,True
2025-05-04T17:30:47.991860,32.118796387968175,-110.99804583051616,17,97.87,115,-0.54,-0.44,1.54,5.422552878091524,1.16,awake,needs_maintenance,truck,-2.9983819627488058,True,True,0.26,False
2025-05-04T17:30:42.991860,32.215656028199234,-110.93470773835121,113,14.53,78,-0.46,-2.55,-1.36,-17.155893109809927,1.98,distracted,needs_maintenance,SUV,19.04136589573007,False,False,0.59,True
2025-05-04T17:30:37.991860,32.10718845475935,-110.89645767132306,9,20.45,101,-1.33,-1.74,-1.06,1.6283955866478472,0.27,distracted,normal,truck,16.25958915362063,True,True,0.22,False
2025-05-04T17:30:32.991860,32.19311960362649,-110.98242670017103,130,26.63,113,0.21,0.4,0.87,-0.49844985966691197,0.23,distracted,needs_maintenance,truck,22.18780233448134,True,False,0.27,True
2025-05-04T17:30:27.991860,32.20852892694151,-110.92987461375816,7,99.1,62,0.82,-0.15,2.37,-3.1217528590880956,2.16,awake,normal,sedan,-1.5904521040005128,False,True,0.45,False
2025-05-04T17:30:22.991860,32.15730825042566,-110.99335937824172,54,91.38,98,-1.36,1.02,0.96,-1.9280626715839613,0.22,awake,normal,SUV,2.956244887470951,False,False,0.07,False
2025-05-04T17:30:17.991860,32.2181666521138,-110.984284300569,126,51.93,76,-1.91,-1.83,-0.96,-28.227735682464587,1.46,distracted,normal,SUV,-15.16642549420791,False,False,0.45,True
2025-05-04T17:30:12.991860,32.10610004998781,-110.92061534475968,0,54.42,106,1.75,2.32,-2.31,-8.230873616114422,2.82,drowsy,normal,truck,14.769344261182745,True,True,0.71,False
2025-05-04T17:30:07.991860,32.107469637749844,-110.9734568491914,46,71.97,122,-1.15,0.65,-0.11,1.3926735171167206,1.17,awake,needs_maintenance,truck,-11.67779551267935,True,False,0.35,False
2025-05-04T17:30:02.991860,32.264520112131926,-110.88649183034768,2,42.08,88,-0.36,0.94,0.48,2.3978458799610056,1.55,awake,normal,SUV,2.167755637626291,False,True,0.33,False
2025-05-04T17:29:57.991860,32.17203812828225,-110.86210700617255,105,11.89,60,0.73,2.01,-2.78,-15.415127113889373,2.92,drowsy,needs_maintenance,SUV,-10.97302527632844,False,False,0.7,True
2025-05-04T17:29:52.991860,32.125412102530376,-110.83988266017818,34,86.24,78,0.82,2.7,1.33,18.98561761297051,2.8,drowsy,normal,sedan,-5.888668267386961,False,True,0.62,False
2025-05-04T17:29:47.991860,32.20444865201096,-110.95996995115104,59,83.74,127,1.9,-2.39,-0.95,-12.992622723217513,1.65,awake,needs_maintenance,truck,-8.372624310497002,True,False,0.42,False
2025-05-04T17:29:42.991860,32.25399871061972,-110.96650348354818,63,34.03,61,1.0,-0.3,2.0,14.541858007901052,1.88,awake,normal,SUV,-6.0787526067581785,False,False,0.44,False
2025-05-04T17:29:37.991860,32.14316420549937,-110.97908643193313,117,94.94,63,0.34,-1.54,1.98,6.407915428075273,1.89,awake,normal,sedan,-5.391227031489786,False,False,0.43,True
2025-05-04T17:29:32.991860,32.2245780951638,-110.87271395009127,24,78.26,79,-0.17,1.04,1.3,-9.693409647657045,0.76,awake,normal,sedan,-5.482687949250771,False,True,0.21,False
2025-05-04T17:29:27.991860,32.11706949299875,-110.85870485470262,106,89.36,70,-2.68,1.06,0.08,26.62966338914268,1.52,distracted,normal,sedan,8.333339117803071,False,False,0.39,True
2025-05-04T17:29:22.991860,32.11033634423372,-110.99368277103487,76,91.85,92,-1.74,-2.87,1.7,-17.904552476347202,0.56,awake,normal,SUV,-11.048627930625202,False,True,0.22,False
2025-05-04T17:29:17.991860,32.20627092631363,-110.81275755075126,115,24.72,90,2.76,-0.4,-0.88,13.787312604150022,0.88,awake,normal,SUV,2.2054142701386685,False,False,0.2,True
2025-05-04T17:29:12.991860,32.20812702432202,-110.9896057432697,62,35.32,112,-2.73,-2.82,2.37,15.008734770644674,2.33,awake,needs_maintenance,truck,12.179591523055585,True,True,0.59,False
2025-05-04T17:29:07.991860,32.22748598029964,-110.89174073293978,60,35.74,111,2.04,1.45,2.48,-10.059303136149673,2.89,drowsy,needs_maintenance,truck,-5.13196364513396,True,False,0.63,False
2025-05-04T17:29:02.991860,32.24521826674453,-110.85818789610981,120,74.25,100,-2.19,-0.82,-1.29,20.88697950096493,2.13,distracted,normal,SUV,-7.179188907476019,False,False,0.5,True
2025-05-04T17:28:57.991860,32.29517041589251,-110.82580617525078,86,38.87,68,-2.67,-1.32,-0.31,-3.7506977189842914,2.8,awake,normal,SUV,-2.305246251802508,False,True,0.58,False
2025-05-04T17:28:52.991860,32.20326006966024,-110.85718261357351,36,16.81,130,-2.86,1.34,2.84,4.330404439197856,0.5,awake,needs_maintenance,truck,11.797252083607102,True,True,0.22,False
2025-05-04T17:28:47.991860,32.16459129458825,-110.83965438338603,47,28.67,96,-2.17,0.63,-1.65,3.904827581568311,1.59,awake,normal,SUV,1.941076309533577,False,False,0.34,False
2025-05-04T17:28:42.991860,32.25903723895374,-110.93210996149143,29,32.88,60,-2.87,0.38,-1.93,-2.014631122058217,1.84,awake,normal,SUV,-5.312142946075985,False,False,0.42,False
2025-05-04T17:28:37.991860,32.15416645025242,-110.8370349772507,108,54.07,63,1.5,-1.93,-1.98,12.162124097396731,0.2,awake,normal,SUV,4.838766511880397,False,False,0.09,True
2025-05-04T17:28:32.991860,32.18779428414113,-110.98397703072307,21,59.84,90,-0.3,-2.64,-0.63,11.902330808283194,2.79,drowsy,normal,SUV,-11.022921498364234,False,True,0.67,False
2025-05-04T17:28:27.991860,32.11569127626846,-110.8210366687879,5,97.43,60,-0.93,-2.75,1.85,-26.227979598572713,0.67,distracted,normal,sedan,6.81359510442948,False,False,0.2,False
2025-05-04T17:28:22.991860,32.10507014868309,-110.89048152476926,55,32.92,98,-0.26,-2.99,-1.5,19.56510364317229,1.34,awake,normal,SUV,4.0860730770176765,False,False,0.31,False
2025-05-04T17:28:17.991860,32.29252968293558,-110.8365404460075,139,27.16,77,-2.57,-0.78,-2.34,-24.937379820535114,0.12,distracted,normal,SUV,-3.0780847113888408,False,False,0.06,True
2025-05-04T17:28:12.991860,32.26719602410244,-110.90953634309633,84,83.58,78,-2.05,-1.61,-2.35,15.488193065124861,0.47,awake,normal,sedan,-8.38585798447231,False,True,0.18,False
2025-05-04T17:28:07.991860,32.23919484121874,-110.8712844609607,52,91.37,115,2.7,-2.45,1.62,16.90057705241375,1.68,awake,needs_maintenance,truck,-8.866809222834572,True,True,0.43,False
2025-05-04T17:28:02.991860,32.181790588882855,-110.89471946781278,57,89.65,93,-1.63,-2.26,2.38,-16.364496453227975,2.93,drowsy,normal,SUV,5.348173363459102,False,False,0.64,False
2025-05-04T17:27:57.991860,32.13465886401417,-110.85368209564894,76,97.56,83,-1.11,-1.68,-1.89,-6.162214319318772,0.59,awake,normal,SUV,12.289805024890619,False,False,0.24,False
2025-05-04T17:27:52.991860,32.13128740853422,-110.98367400359388,131,45.09,77,2.03,0.49,-0.1,-16.585570027289037,0.96,awake,normal,SUV,-6.373077470287948,False,False,0.26,True
2025-05-04T17:27:47.991860,32.15004857963292,-110.98792958320189,54,44.82,103,2.28,0.48,-2.18,-3.22381545433103,1.47,awake,normal,truck,4.583867035514842,True,True,0.34,False
2025-05-04T17:27:42.991860,32.20984533294122,-110.95057935319797,34,20.75,89,-2.37,-1.55,-2.31,-4.620514262786119,2.8,drowsy,normal,SUV,-20.870270186020687,False,False,0.77,False
2025-05-04T17:27:37.991860,32.242919184540014,-110.96809106397737,79,49.33,118,-1.54,0.31,-0.83,11.694907984040098,0.47,awake,needs_maintenance,truck,-5.846177306571995,True,False,0.15,False
2025-05-04T17:27:32.991860,32.23203947534355,-110.82564328668155,16,11.15,125,-1.76,2.66,-2.72,19.654631191794124,0.27,awake,needs_maintenance,truck,-0.3105893287090195,True,True,0.06,False
2025-05-04T17:27:27.991860,32.15598677938919,-110.95615720252839,31,82.13,108,1.92,-2.86,0.29,20.935257161849343,2.34,distracted,normal,truck,-9.096834169818337,True,False,0.56,False
2025-05-04T17:27:22.991860,32.290973056132636,-110.80482694883617,60,60.39,121,-0.97,1.68,0.35,-8.432520398674532,1.04,awake,needs_maintenance,truck,-9.36506374789596,True,False,0.3,False
2025-05-04T17:27:17.991860,32.24757938333915,-110.93262084164577,137,94.22,112,-0.43,0.48,-1.87,-3.1383281061679167,1.43,awake,needs_maintenance,truck,-6.6777955646888625,True,False,0.35,True
2025-05-04T17:27:12.991860,32.21087081050228,-110.96357641686225,48,40.71,92,0.46,-2.15,0.11,-25.251572883314253,2.37,distracted,normal,SUV,2.9219272832637317,False,True,0.5,False
2025-05-04T17:27:07.991860,32.22234414924687,-110.8420602985715,51,72.33,63,1.29,-1.72,2.97,-12.088050997442831,2.24,awake,normal,sedan,-1.873290184063747,False,False,0.47,False
2025-05-04T17:27:02.991860,32.18392001248556,-110.86825844489982,43,59.32,112,-2.27,-0.5,-1.9,14.472774496461863,1.02,distracted,needs_maintenance,truck,-22.382312333249722,True,False,0.43,False
2025-05-04T17:26:57.991860,32.14954619790023,-110.90036085670937,5,81.42,67,1.74,-0.42,-1.51,24.233742353223477,2.27,drowsy,normal,sedan,-21.207001526350663,False,True,0.67,False
2025-05-04T17:26:52.991860,32.17119453573025,-110.88892728981247,127,10.57,86,-0.26,0.54,-0.3,-18.51523307819883,2.47,awake,needs_maintenance,SUV,-6.068651778571754,False,False,0.56,True
2025-05-04T17:26:47.991860,32.25156922209287,-110.85615964434554,109,90.47,83,2.49,2.49,-0.58,-8.886963887293414,0.95,awake,normal,SUV,4.576865860535521,False,False,0.24,True
2025-05-04T17:26:42.991860,32.102878697725956,-110.95430905173374,140,10.04,82,1.88,-1.33,2.69,-0.39608635438390544,0.94,distracted,needs_maintenance,SUV,-27.475048427252347,False,False,0.47,True
2025-05-04T17:26:37.991860,32.123214528101386,-110.80073321678864,33,96.91,108,-2.87,-2.66,1.15,4.202417382294102,2.69,awake,normal,truck,-4.997301761516306,True,True,0.59,False
2025-05-04T17:26:32.991860,32.10920052840435,-110.80504136757064,69,23.26,66,0.44,-2.24,1.29,-12.144052798824692,1.3,awake,normal,SUV,-5.262478565174211,False,False,0.31,False
2025-05-04T17:26:27.991860,32.10814576046379,-110.86993486273062,37,49.07,93,-2.85,1.03,-2.42,6.360915666961346,1.17,awake,normal,SUV,13.883377782084478,False,True,0.38,False
2025-05-04T17:26:22.991860,32.2710921168022,-110.96009150981418,31,91.67,61,-1.17,0.53,2.15,-7.107590206063742,2.79,drowsy,normal,sedan,-3.8502181171286365,False,False,0.6,False
2025-05-04T17:26:17.991860,32.240731571876005,-110.86395435151374,134,95.48,66,1.72,0.22,-0.81,-0.21678406317418655,0.76,awake,normal,sedan,3.8298898474092846,False,False,0.19,True
2025-05-04T17:26:12.991860,32.19483476581746,-110.98556031820416,106,43.28,85,2.19,0.41,-1.95,8.194263720055494,0.57,awake,normal,SUV,1.4125714008746324,False,True,0.13,True
2025-05-04T17:26:07.991860,32.119566832130204,-110.99386949955884,44,20.02,117,0.12,-2.04,-0.72,0.09633404716406725,1.01,distracted,needs_maintenance,truck,-21.305664798072005,True,True,0.42,False
2025-05-04T17:26:02.991860,32.19832317502337,-110.94846342229776,72,49.86,101,2.67,0.34,2.74,-6.545788357898529,2.88,drowsy,normal,truck,7.682072166317373,True,False,0.65,False
2025-05-04T17:25:57.991860,32.19469435415611,-110.90747540865213,107,66.0,74,0.79,0.92,-0.79,-1.6441470588874625,2.32,awake,normal,sedan,2.1539650545628795,False,False,0.49,True
2025-05-04T17:25:52.991860,32.134640373982,-110.82634549891831,1,94.76,130,-1.67,-2.1,2.44,-1.32544438808003,0.29,awake,needs_maintenance,truck,5.0826863967458955,True,True,0.11,False
2025-05-04T17:25:47.991860,32.1867703298476,-110.85456618604674,117,92.81,72,1.54,-2.07,-0.64,-5.550165448231915,2.25,drowsy,normal,sedan,39.262377064363264,False,False,0.85,True
2025-05-04T17:25:42.991860,32.17970094687947,-110.85145869576,31,75.61,98,-2.11,0.76,2.19,-3.8819409400065354,1.82,distracted,normal,SUV,-20.841129394985884,False,True,0.58,False
2025-05-04T17:25:37.991860,32.22317001961044,-110.91490133311038,79,88.3,115,-2.56,-1.35,0.58,23.979707557570755,0.64,distracted,needs_maintenance,truck,17.246966497611083,True,False,0.3,False
2025-05-04T17:25:32.991860,32.227018730173526,-110.9308130014906,130,53.72,108,1.64,-1.64,-1.14,8.413791719118581,1.12,awake,normal,truck,-2.874475194003556,True,False,0.25,True
2025-05-04T17:25:27.991860,32.10906080195441,-110.92579224740308,70,79.26,112,-1.71,2.16,2.47,-4.432204770437405,2.99,drowsy,needs_maintenance,truck,2.873289044030093,True,True,0.63,False
2025-05-04T17:25:22.991860,32.17492252292529,-110.80247008725279,137,79.08,77,0.36,-0.26,-0.14,10.454316067661034,0.13,awake,normal,sedan,-0.4551224530124217,False,False,0.03,True
2025-05-04T17:25:17.991860,32.22517198314284,-110.9919781617175,109,84.44,74,-1.95,0.01,-0.7,-5.007292346340149,0.46,awake,normal,sedan,-4.242363333980435,False,True,0.14,True
2025-05-04T17:25:12.991860,32.200627251716014,-110.8265937007755,53,37.13,117,-2.33,1.11,1.34,17.59686956379962,2.19,awake,needs_maintenance,truck,-5.698329282387587,True,True,0.5,False
2025-05-04T17:25:07.991860,32.27129796823766,-110.88426491828552,101,98.71,79,-2.7,2.49,2.49,5.544632882971409,1.28,awake,normal,sedan,3.2950873557300913,False,False,0.29,True
2025-05-04T17:25:02.991860,32.23173872632379,-110.91227691616209,92,34.89,83,-2.66,1.79,0.72,-1.6095321600634334,2.18,distracted,normal,SUV,-15.171736966716791,False,False,0.59,False
2025-05-04T17:24:57.991860,32.13258688541629,-110.85494846791697,123,60.45,105,-0.01,-2.35,-2.15,6.715753887154164,1.32,awake,normal,truck,7.5057916752176554,True,False,0.34,True
2025-05-04T17:24:52.991860,32.11411374948009,-110.90266621171506,124,53.64,129,-0.09,2.34,1.33,-23.56314228102749,0.32,distracted,needs_maintenance,truck,-4.16194404885254,True,False,0.11,True
2025-05-04T17:24:47.991860,32.228483855641265,-110.82531535238367,68,25.21,111,1.13,-0.98,-2.33,-16.90151203364708,1.88,awake,needs_maintenance,truck,-11.300693390403577,True,True,0.49,False
2025-05-04T17:24:42.991860,32.105302262108324,-110.81985962719774,85,53.76,104,-0.54,-1.25,-1.86,-17.90887509598583,2.06,awake,normal,truck,-4.500128579958137,True,False,0.46,False
2025-05-04T17:24:37.991860,32.217155116254695,-110.91565581462531,106,37.42,84,1.74,-0.26,-1.77,2.144146421455601,0.89,awake,normal,SUV,12.571492168625728,False,False,0.31,True
2025-05-04T17:24:32.991860,32.28804604828499,-110.94463444055299,65,10.73,126,0.44,2.03,1.88,25.98772499227638,2.58,distracted,needs_maintenance,truck,-5.353350870162231,True,True,0.57,False
2025-05-04T17:24:27.991860,32.21509483557517,-110.88152993428133,31,37.47,69,2.4,-2.22,-2.14,33.469502192889486,2.46,distracted,normal,SUV,3.5845361820962025,False,True,0.53,False
2025-05-04T17:24:22.991860,32.17763398524131,-110.81752733087666,47,82.7,87,1.14,-0.55,-2.16,9.570766521611358,2.31,awake,normal,SUV,-7.309562757154733,False,False,0.54,False
2025-05-04T17:24:17.991860,32.22865764368847,-110.95786756219887,4,95.29,98,2.04,-0.54,0.82,7.512667124166854,1.45,awake,normal,SUV,7.5792184992361955,False,True,0.37,False
2025-05-04T17:24:12.991860,32.191650578098304,-110.8754066832873,104,32.1,116,0.64,-2.51,-2.67,-27.015866012291085,0.53,distracted,needs_maintenance,truck,6.855077387902041,True,False,0.18,True
2025-05-04T17:24:07.991860,32.209123357863184,-110.8736879559815,21,69.82,101,-2.36,-1.82,-1.97,-8.140106996010326,2.52,drowsy,normal,truck,18.486088332964115,True,True,0.69,False
2025-05-04T17:24:02.991860,32.2882929617553,-110.85337739551694,74,31.62,109,-1.01,-2.11,-1.76,-11.816756278623583,2.97,drowsy,normal,truck,-1.755639454992155,True,False,0.61,False
2025-05-04T17:23:57.991860,32.17722052756015,-110.97368646297454,126,63.09,72,1.18,2.04,-0.13,-9.31271397376674,1.68,awake,normal,sedan,6.686548047579066,False,False,0.4,True
2025-05-04T17:23:52.991860,32.29223811276478,-110.85683500706358,49,41.0,103,-0.77,-2.68,-1.09,-2.5221572787718443,2.97,drowsy,normal,truck,0.9806753953894455,True,True,0.6,False
2025-05-04T17:23:47.991860,32.281070128391214,-110.81819349586686,113,70.4,124,-1.1,0.14,2.16,-7.081358665456911,0.95,awake,needs_maintenance,truck,12.958717818630143,True,False,0.32,True
2025-05-04T17:23:42.991860,32.13915822695786,-110.96406337822594,111,48.37,85,0.8,-0.92,0.86,-29.689497155636815,2.37,distracted,normal,SUV,-7.188323876087304,False,False,0.55,True
2025-05-04T17:23:37.991860,32.113872260175036,-110.95249133501522,86,68.88,61,0.4,-2.0,-0.53,11.218653841763008,0.92,awake,normal,sedan,7.450053128772812,False,True,0.26,False
2025-05-04T17:23:32.991860,32.12015560027549,-110.80572098119167,3,66.99,79,1.24,-0.77,0.06,-16.091145386097097,1.19,awake,normal,sedan,-1.946972961166817,False,True,0.26,False
2025-05-04T17:23:27.991860,32.103644365130314,-110.96380460945811,93,53.7,83,-0.33,-0.1,0.8,3.5887029616672432,0.22,awake,normal,SUV,-0.6418817710849776,False,False,0.05,False
2025-05-04T17:23:22.991860,32.11888859215119,-110.82912298132608,98,72.33,89,-2.33,-2.3,-2.53,31.111240046249602,1.66,distracted,normal,SUV,0.9175248444837286,False,False,0.34,False
2025-05-04T17:23:17.991860,32.23660135468327,-110.9015444287104,104,29.88,121,-1.43,1.77,-1.44,-13.79076887379635,1.89,awake,needs_maintenance,truck,2.5224039642667737,True,False,0.4,True
2025-05-04T17:23:12.991860,32.11423772969205,-110.95055378511937,103,51.07,128,-0.38,1.41,-0.43,-37.95431284119495,0.24,distracted,needs_maintenance,truck,-1.1622904312195816,True,False,0.06,True
2025-05-04T17:23:07.991860,32.16379512605875,-110.8258500197455,37,37.64,110,-0.02,1.37,2.44,-4.290063328201662,2.1,awake,normal,truck,2.1471318317052637,True,True,0.44,False
2025-05-04T17:23:02.991860,32.26897506219389,-110.91093894899947,131,29.79,118,2.59,2.12,-1.19,16.514394524978567,1.06,distracted,needs_maintenance,truck,15.781180575621844,True,False,0.37,True
2025-05-04T17:22:57.991860,32.104654387147164,-110.89703652921406,120,70.7,62,-2.54,0.45,0.05,29.37521181330891,2.18,distracted,normal,sedan,9.854496856152185,False,False,0.54,True
2025-05-04T17:22:52.991860,32.262893696517786,-110.92815332612004,121,17.63,92,-0.7,1.84,2.27,-18.44324391678625,0.15,awake,needs_maintenance,SUV,8.691545924968965,False,False,0.12,True
2025-05-04T17:22:47.991860,32.15637095495468,-110.88140982971301,2,87.81,106,-2.15,-1.13,1.73,7.450488348547825,2.4,awake,normal,truck,-4.555395260238707,True,True,0.53,False
2025-05-04T17:22:42.991860,32.12363296552433,-110.967295225483,84,18.43,87,-0.4,2.64,-0.45,-6.9796568517008,2.83,drowsy,needs_maintenance,SUV,-8.892408282283244,False,False,0.66,False
2025-05-04T17:22:37.991860,32.23934743307283,-110.92178369266965,134,43.2,98,-1.03,0.13,1.61,-1.5892253145620348,1.57,awake,normal,SUV,9.553005582377528,False,False,0.41,True
2025-05-04T17:22:32.991860,32.22578856935598,-110.80611753553293,89,63.66,128,1.16,-2.37,1.51,39.66515020525552,0.44,distracted,needs_maintenance,truck,8.760467925297942,True,True,0.18,False
2025-05-04T17:22:27.991860,32.275494402705405,-110.94837331345977,64,57.6,106,2.09,-1.59,1.38,-22.544554925927297,0.43,distracted,normal,truck,14.72670675750982,True,True,0.24,False
2025-05-04T17:22:22.991860,32.247014208760774,-110.86865266709174,58,11.85,112,-1.28,-0.5,1.5,3.806094922418602,2.46,awake,needs_maintenance,truck,-6.039806259692295,True,False,0.55,False
2025-05-04T17:22:17.991860,32.26069618607697,-110.93496198715506,116,65.75,76,-0.14,1.7,-0.41,7.015397576481497,0.56,awake,normal,sedan,-2.295486553603471,False,False,0.14,True
2025-05-04T17:22:12.991860,32.156406914514264,-110.84530537486268,79,14.78,88,0.87,2.49,2.94,16.286794874090205,0.67,distracted,needs_maintenance,SUV,-16.39484162525434,False,True,0.3,False
2025-05-04T17:22:07.991860,32.13548790875595,-110.97382526785633,129,76.34,90,-1.37,-1.26,2.13,1.4697473020634315,2.05,awake,normal,SUV,-3.9247110606087294,False,False,0.45,True
2025-05-04T17:22:02.991860,32.25012295032817,-110.80603579098428,70,72.95,92,-1.2,-2.61,-2.6,4.620758092561535,1.26,awake,normal,SUV,9.965705105794472,False,True,0.35,False
2025-05-04T17:21:57.991860,32.26136694785345,-110.90924209172327,134,68.37,98,-2.66,-2.1,-0.43,-5.874728511326866,0.73,awake,normal,SUV,-4.664953792281979,False,False,0.19,True
2025-05-04T17:21:52.991860,32.29810102840013,-110.95278990733071,82,20.09,73,2.39,2.96,0.88,4.03690411867661,1.51,awake,normal,SUV,6.404797952008238,False,True,0.37,False
